City,District,Year,Month,141_area,142_area,143_area,Reported_Wheat/Barley,141_sample_count,142_sample_count,143_sample_count,Total Sample,141_rate,142_rate,143_rate
Di̇yarbakir,Hazro,2023,1,691.12,5169.5,4086.62,12533.312,320,171,108,599,0.534223706,0.285475793,0.180300501
Di̇yarbakir,Kayapinar,2023,1,1686.3,1350.76,2108.41,11507.364,320,171,108,599,0.534223706,0.285475793,0.180300501
Di̇yarbakir,Kocakoy,2023,1,662.1,5804.82,2840.79,11913.55,320,171,108,599,0.534223706,0.285475793,0.180300501
Di̇yarbakir,Kulp,2023,1,2701.07,241.7,15.72,5033.633,320,171,108,599,0.534223706,0.285475793,0.180300501
Di̇yarbakir,Li̇ce,2023,1,1208.21,775.02,284.1,2714.283,320,171,108,599,0.534223706,0.285475793,0.180300501
Di̇yarbakir,Merkez,2023,1,1009.37,1239.62,2650.16,9499.644,320,171,108,599,0.534223706,0.285475793,0.180300501
Di̇yarbakir,Si̇lvan,2023,1,3248.03,20005.23,19063.25,51733.979,320,171,108,599,0.534223706,0.285475793,0.180300501
Di̇yarbakir,Sur,2023,1,11949.31,23623.31,22278.41,71467.77,320,171,108,599,0.534223706,0.285475793,0.180300501
Di̇yarbakir,Yeni̇sehi̇r,2023,1,2296.31,2380.98,1519.08,8584.554,320,171,108,599,0.534223706,0.285475793,0.180300501
Di̇yarbakir,Bi̇smi̇l,2023,2,24854.06,12970.42,37444.95,65852.787,199,189,211,599,0.332220367,0.315525876,0.352253756
Di̇yarbakir,Cermi̇k,2023,2,81.13,75.29,3872.27,6387.524,199,189,211,599,0.332220367,0.315525876,0.352253756
Di̇yarbakir,Cinar,2023,2,13110.51,8600.94,14157.31,42766.229,199,189,211,599,0.332220367,0.315525876,0.352253756
Di̇yarbakir,Cungus,2023,2,61.26,15.3,38.37,436.084,199,189,211,599,0.332220367,0.315525876,0.352253756
Di̇yarbakir,Di̇cle,2023,2,280.71,591.83,1825.22,4121.447,199,189,211,599,0.332220367,0.315525876,0.352253756
Di̇yarbakir,Egi̇l,2023,2,310.94,743.36,1995.37,4529.723,199,189,211,599,0.332220367,0.315525876,0.352253756
Di̇yarbakir,Ergani̇,2023,2,366.23,1190.44,12993.6,25239.071,199,189,211,599,0.332220367,0.315525876,0.352253756
Di̇yarbakir,Hani̇,2023,2,218.41,609.16,2181.42,4158.671,199,189,211,599,0.332220367,0.315525876,0.352253756
Di̇yarbakir,Hazro,2023,2,169.65,2565.9,7820.37,12533.312,199,189,211,599,0.332220367,0.315525876,0.352253756
Di̇yarbakir,Kayapinar,2023,2,713.42,2124,3127.7,11507.364,199,189,211,599,0.332220367,0.315525876,0.352253756
Di̇yarbakir,Kocakoy,2023,2,220.61,2584.6,7175.76,11913.55,199,189,211,599,0.332220367,0.315525876,0.352253756
Di̇yarbakir,Kulp,2023,2,1054.99,1634.02,159.48,5033.633,199,189,211,599,0.332220367,0.315525876,0.352253756
Di̇yarbakir,Li̇ce,2023,2,258.97,312.32,529.89,2714.283,199,189,211,599,0.332220367,0.315525876,0.352253756
Di̇yarbakir,Merkez,2023,2,664.21,1962.95,3705.75,9499.644,199,189,211,599,0.332220367,0.315525876,0.352253756
Di̇yarbakir,Si̇lvan,2023,2,1829.44,7031.43,37053.88,51733.979,199,189,211,599,0.332220367,0.315525876,0.352253756
Di̇yarbakir,Sur,2023,2,7985.02,15979,39632.74,71467.77,199,189,211,599,0.332220367,0.315525876,0.352253756
Di̇yarbakir,Yeni̇sehi̇r,2023,2,1473.22,2737.94,3226.89,8584.554,199,189,211,599,0.332220367,0.315525876,0.352253756
Di̇yarbakir,Bi̇smi̇l,2023,3,1664.13,23062,51844.13,65852.787,49,145,222,416,0.117788462,0.348557692,0.533653846
Di̇yarbakir,Cermi̇k,2023,3,0.95,69.08,4635.33,6387.524,49,145,222,416,0.117788462,0.348557692,0.533653846
Di̇yarbakir,Cinar,2023,3,3644.85,11879.73,22255.41,42766.229,49,145,222,416,0.117788462,0.348557692,0.533653846
Di̇yarbakir,Cungus,2023,3,0.36,117.96,281.15,436.084,49,145,222,416,0.117788462,0.348557692,0.533653846
Di̇yarbakir,Di̇cle,2023,3,6.48,262.08,2810.33,4121.447,49,145,222,416,0.117788462,0.348557692,0.533653846
Di̇yarbakir,Egi̇l,2023,3,45.36,256.39,2891.4,4529.723,49,145,222,416,0.117788462,0.348557692,0.533653846
Di̇yarbakir,Ergani̇,2023,3,70.61,306.23,15205.84,25239.071,49,145,222,416,0.117788462,0.348557692,0.533653846
Di̇yarbakir,Hani̇,2023,3,0.33,198.78,3703.25,4158.671,49,145,222,416,0.117788462,0.348557692,0.533653846
Di̇yarbakir,Hazro,2023,3,1.25,219.32,11237.84,12533.312,49,145,222,416,0.117788462,0.348557692,0.533653846
Di̇yarbakir,Kayapinar,2023,3,133.68,967.09,4749.55,11507.364,49,145,222,416,0.117788462,0.348557692,0.533653846
Di̇yarbakir,Kocakoy,2023,3,4.46,202.04,10263.8,11913.55,49,145,222,416,0.117788462,0.348557692,0.533653846
Di̇yarbakir,Kulp,2023,3,1.06,3266.23,8189.45,5033.633,49,145,222,416,0.117788462,0.348557692,0.533653846
Di̇yarbakir,Li̇ce,2023,3,0.57,382.05,3400.59,2714.283,49,145,222,416,0.117788462,0.348557692,0.533653846
Di̇yarbakir,Merkez,2023,3,133.06,848.67,5547.32,9499.644,49,145,222,416,0.117788462,0.348557692,0.533653846
Di̇yarbakir,Si̇lvan,2023,3,28.13,2719.12,46234.56,51733.979,49,145,222,416,0.117788462,0.348557692,0.533653846
Di̇yarbakir,Sur,2023,3,608.52,7126.84,56096.44,71467.77,49,145,222,416,0.117788462,0.348557692,0.533653846
Di̇yarbakir,Yeni̇sehi̇r,2023,3,149.7,1371.3,5828.08,8584.554,49,145,222,416,0.117788462,0.348557692,0.533653846
Di̇yarbakir,Bi̇smi̇l,2023,4,19.62,0,70295.02,65852.787,1,0,598,599,0.001669449,0,0.998330551
Di̇yarbakir,Cermi̇k,2023,4,0.24,0,5416.54,6387.524,1,0,598,599,0.001669449,0,0.998330551
Di̇yarbakir,Cinar,2023,4,14.1,0,38298.51,42766.229,1,0,598,599,0.001669449,0,0.998330551
Di̇yarbakir,Cungus,2023,4,0.29,0,140.67,436.084,1,0,598,599,0.001669449,0,0.998330551
Di̇yarbakir,Di̇cle,2023,4,0.41,0,3267.45,4121.447,1,0,598,599,0.001669449,0,0.998330551
Di̇yarbakir,Egi̇l,2023,4,0.16,0,3814.96,4529.723,1,0,598,599,0.001669449,0,0.998330551
Di̇yarbakir,Ergani̇,2023,4,0.76,0,19405.14,25239.071,1,0,598,599,0.001669449,0,0.998330551
Di̇yarbakir,Hani̇,2023,4,0.64,0,3235.11,4158.671,1,0,598,599,0.001669449,0,0.998330551
Di̇yarbakir,Hazro,2023,4,0.61,0,11166.1,12533.312,1,0,598,599,0.001669449,0,0.998330551
Di̇yarbakir,Kayapinar,2023,4,0.58,0,9267.33,11507.364,1,0,598,599,0.001669449,0,0.998330551
Di̇yarbakir,Kocakoy,2023,4,0.17,0,10625.05,11913.55,1,0,598,599,0.001669449,0,0.998330551
Di̇yarbakir,Kulp,2023,4,0.58,0,2466.15,5033.633,1,0,598,599,0.001669449,0,0.998330551
Di̇yarbakir,Li̇ce,2023,4,0.1,0,1090.34,2714.283,1,0,598,599,0.001669449,0,0.998330551
Di̇yarbakir,Merkez,2023,4,3.75,0,7646.34,9499.644,1,0,598,599,0.001669449,0,0.998330551
Di̇yarbakir,Si̇lvan,2023,4,1.51,0,47335.72,51733.979,1,0,598,599,0.001669449,0,0.998330551
Di̇yarbakir,Sur,2023,4,48.04,0,64689.68,71467.77,1,0,598,599,0.001669449,0,0.998330551
Di̇yarbakir,Yeni̇sehi̇r,2023,4,5.94,0,7901.14,8584.554,1,0,598,599,0.001669449,0,0.998330551
Di̇yarbakir,Bi̇smi̇l,2024,1,0,5999.11,30770.48,,0,15,136,151,0,0.099337748,0.900662252
Di̇yarbakir,Cermi̇k,2024,1,0,1071.61,3435.87,,0,15,136,151,0,0.099337748,0.900662252
Di̇yarbakir,Cinar,2024,1,0,6800.95,13235.16,,0,15,136,151,0,0.099337748,0.900662252
Di̇yarbakir,Cungus,2024,1,0,42.09,57.25,,0,15,136,151,0,0.099337748,0.900662252
Di̇yarbakir,Di̇cle,2024,1,0,122.36,1164.66,,0,15,136,151,0,0.099337748,0.900662252
Di̇yarbakir,Egi̇l,2024,1,0,156.99,731.63,,0,15,136,151,0,0.099337748,0.900662252
Di̇yarbakir,Ergani̇,2024,1,0,2829.42,11433.62,,0,15,136,151,0,0.099337748,0.900662252
Di̇yarbakir,Hani̇,2024,1,0,65.43,1331.09,,0,15,136,151,0,0.099337748,0.900662252
Di̇yarbakir,Hazro,2024,1,0,616.49,4758.55,,0,15,136,151,0,0.099337748,0.900662252
Di̇yarbakir,Kayapinar,2024,1,0,1550.37,2888.62,,0,15,136,151,0,0.099337748,0.900662252
Di̇yarbakir,Kocakoy,2024,1,0,1014.83,3988.69,,0,15,136,151,0,0.099337748,0.900662252
Di̇yarbakir,Kulp,2024,1,0,285.35,671.75,,0,15,136,151,0,0.099337748,0.900662252
Di̇yarbakir,Li̇ce,2024,1,0,157.97,558.98,,0,15,136,151,0,0.099337748,0.900662252
Di̇yarbakir,Merkez,2024,1,0,1570.25,3177.66,,0,15,136,151,0,0.099337748,0.900662252
Di̇yarbakir,Si̇lvan,2024,1,0,1961.79,24667.62,,0,15,136,151,0,0.099337748,0.900662252
Di̇yarbakir,Sur,2024,1,0,7246.22,35185.96,,0,15,136,151,0,0.099337748,0.900662252
Di̇yarbakir,Yeni̇sehi̇r,2024,1,0,1500.88,3117.98,,0,15,136,151,0,0.099337748,0.900662252
Di̇yarbakir,Bi̇smi̇l,2024,2,0,0,43593.15,,0,0,158,158,0,0,1
Di̇yarbakir,Cermi̇k,2024,2,0,0,2757.21,,0,0,158,158,0,0,1
Di̇yarbakir,Cinar,2024,2,0,0,17286.83,,0,0,158,158,0,0,1
Di̇yarbakir,Cungus,2024,2,0,0,431.44,,0,0,158,158,0,0,1
Di̇yarbakir,Di̇cle,2024,2,0,0,538.65,,0,0,158,158,0,0,1
Di̇yarbakir,Egi̇l,2024,2,0,0,862.38,,0,0,158,158,0,0,1
Di̇yarbakir,Ergani̇,2024,2,0,0,9178.14,,0,0,158,158,0,0,1
Di̇yarbakir,Hani̇,2024,2,0,0,839.7,,0,0,158,158,0,0,1
Di̇yarbakir,Hazro,2024,2,0,0,4850.5,,0,0,158,158,0,0,1
Di̇yarbakir,Kayapinar,2024,2,0,0,3561.51,,0,0,158,158,0,0,1
Di̇yarbakir,Kocakoy,2024,2,0,0,4205.34,,0,0,158,158,0,0,1
Di̇yarbakir,Kulp,2024,2,0,0,5360.47,,0,0,158,158,0,0,1
Di̇yarbakir,Li̇ce,2024,2,0,0,579.19,,0,0,158,158,0,0,1
Di̇yarbakir,Merkez,2024,2,0,0,4359.53,,0,0,158,158,0,0,1
Di̇yarbakir,Si̇lvan,2024,2,0,0,32437.1,,0,0,158,158,0,0,1
Di̇yarbakir,Sur,2024,2,0,0,44693.14,,0,0,158,158,0,0,1
Di̇yarbakir,Yeni̇sehi̇r,2024,2,0,0,4036.01,,0,0,158,158,0,0,1
Edi̇rne,Enez,2024,1,186,45.33,668.73,,4,39,167,210,0.019047619,0.185714286,0.795238095
Edi̇rne,Kesan,2024,1,551.22,188.69,1406.78,,4,39,167,210,0.019047619,0.185714286,0.795238095
Edi̇rne,Ipsala,2024,1,161.12,171.67,1324.61,,4,39,167,210,0.019047619,0.185714286,0.795238095
Edi̇rne,Meri̇c,2024,1,82.14,73.04,997.97,,4,39,167,210,0.019047619,0.185714286,0.795238095
Edi̇rne,Uzunkopru,2024,1,303.54,249.88,2976.34,,4,39,167,210,0.019047619,0.185714286,0.795238095
Edi̇rne,Havsa,2024,1,16.78,144.88,1576.59,,4,39,167,210,0.019047619,0.185714286,0.795238095
Edi̇rne,Merkez,2024,1,10.88,451.04,2307.35,,4,39,167,210,0.019047619,0.185714286,0.795238095
Edi̇rne,Suloglu,2024,1,17.3,53.06,504.06,,4,39,167,210,0.019047619,0.185714286,0.795238095
Edi̇rne,Lalapasa,2024,1,14.84,19.47,371.51,,4,39,167,210,0.019047619,0.185714286,0.795238095
Edi̇rne,Enez,2024,2,0,0.07,1039.97,,0,14,143,157,0,0.089171975,0.910828025
Edi̇rne,Kesan,2024,2,0,1.71,4284.1,,0,14,143,157,0,0.089171975,0.910828025
Edi̇rne,Ipsala,2024,2,0,0.51,3325.23,,0,14,143,157,0,0.089171975,0.910828025
Edi̇rne,Meri̇c,2024,2,0,0.16,554.45,,0,14,143,157,0,0.089171975,0.910828025
Edi̇rne,Uzunkopru,2024,2,0,3.07,3307.69,,0,14,143,157,0,0.089171975,0.910828025
Edi̇rne,Havsa,2024,2,0,0.16,943.89,,0,14,143,157,0,0.089171975,0.910828025
Edi̇rne,Merkez,2024,2,0,0.07,2846.93,,0,14,143,157,0,0.089171975,0.910828025
Edi̇rne,Suloglu,2024,2,0,0.02,705.25,,0,14,143,157,0,0.089171975,0.910828025
Edi̇rne,Lalapasa,2024,2,0,0.03,370.83,,0,14,143,157,0,0.089171975,0.910828025
Edi̇rne,Enez,2024,3,0,1.94,1889.54,,0,7,203,210,0,0.033333333,0.966666667
Edi̇rne,Kesan,2024,3,0,76.42,6893.9,,0,7,203,210,0,0.033333333,0.966666667
Edi̇rne,Ipsala,2024,3,0,14,5326.67,,0,7,203,210,0,0.033333333,0.966666667
Edi̇rne,Meri̇c,2024,3,0,19.83,1704.29,,0,7,203,210,0,0.033333333,0.966666667
Edi̇rne,Uzunkopru,2024,3,0,96.84,8208.5,,0,7,203,210,0,0.033333333,0.966666667
Edi̇rne,Havsa,2024,3,0,8.01,3426.98,,0,7,203,210,0,0.033333333,0.966666667
Edi̇rne,Merkez,2024,3,0,4.8,7682.73,,0,7,203,210,0,0.033333333,0.966666667
Edi̇rne,Suloglu,2024,3,0,0.63,1808.18,,0,7,203,210,0,0.033333333,0.966666667
Edi̇rne,Lalapasa,2024,3,0,0.4,817.41,,0,7,203,210,0,0.033333333,0.966666667
Kirklareli̇,Pehli̇vankoy,2024,1,10.38,15.71,302.35,,4,39,167,210,0.019047619,0.185714286,0.795238095
Kirklareli̇,Luleburgaz,2024,1,116.65,2057.54,7997.08,,4,39,167,210,0.019047619,0.185714286,0.795238095
Kirklareli̇,Babaeski̇,2024,1,44.49,292.69,2960.81,,4,39,167,210,0.019047619,0.185714286,0.795238095
Kirklareli̇,Vi̇ze,2024,1,4088.56,870.02,1525.76,,4,39,167,210,0.019047619,0.185714286,0.795238095
Kirklareli̇,Pinarhi̇sar,2024,1,6311.19,374.05,1317.28,,4,39,167,210,0.019047619,0.185714286,0.795238095
Kirklareli̇,Merkez,2024,1,7369.52,51.05,959.48,,4,39,167,210,0.019047619,0.185714286,0.795238095
Kirklareli̇,Kofcaz,2024,1,2994.96,4.82,21.17,,4,39,167,210,0.019047619,0.185714286,0.795238095
Kirklareli̇,Pehli̇vankoy,2024,2,0,0.08,170.17,,0,7,203,210,0,0.033333333,0.966666667
Kirklareli̇,Luleburgaz,2024,2,0,5.32,11578.9,,0,7,203,210,0,0.033333333,0.966666667
Kirklareli̇,Babaeski̇,2024,2,0,1.26,3077.94,,0,7,203,210,0,0.033333333,0.966666667
Kirklareli̇,Vi̇ze,2024,2,0,6.74,3037.3,,0,7,203,210,0,0.033333333,0.966666667
Kirklareli̇,Pinarhi̇sar,2024,2,0,6.04,2547.69,,0,7,203,210,0,0.033333333,0.966666667
Kirklareli̇,Merkez,2024,2,0,2.02,940.05,,0,7,203,210,0,0.033333333,0.966666667
Kirklareli̇,Kofcaz,2024,2,0,0.12,54.79,,0,7,203,210,0,0.033333333,0.966666667
Kirklareli̇,Pehli̇vankoy,2024,3,0,7.46,622.15,,0,7,203,210,0,0.033333333,0.966666667
Kirklareli̇,Luleburgaz,2024,3,0,154.35,14147.2,,0,7,203,210,0,0.033333333,0.966666667
Kirklareli̇,Babaeski̇,2024,3,0,49.11,6309.05,,0,7,203,210,0,0.033333333,0.966666667
Kirklareli̇,Vi̇ze,2024,3,0,13.39,3469.12,,0,7,203,210,0,0.033333333,0.966666667
Kirklareli̇,Pinarhi̇sar,2024,3,0,17.66,2849.22,,0,7,203,210,0,0.033333333,0.966666667
Kirklareli̇,Merkez,2024,3,0,24.19,2429.12,,0,7,203,210,0,0.033333333,0.966666667
Kirklareli̇,Kofcaz,2024,3,0,0.23,52.46,,0,7,203,210,0,0.033333333,0.966666667
Teki̇rdag,Sarkoy,2024,1,1855.14,35.73,305.63,,4,39,167,210,0.019047619,0.185714286,0.795238095
Teki̇rdag,Marmara Eregli̇si̇,2024,1,16.02,99.95,598.97,,4,39,167,210,0.019047619,0.185714286,0.795238095
Teki̇rdag,Malkara,2024,1,195.2,239.38,1698.68,,4,39,167,210,0.019047619,0.185714286,0.795238095
Teki̇rdag,Merkez,2024,1,623.11,395.37,6032.85,,4,39,167,210,0.019047619,0.185714286,0.795238095
Teki̇rdag,Corlu,2024,1,889.68,318.79,2031.65,,4,39,167,210,0.019047619,0.185714286,0.795238095
Teki̇rdag,Muratli,2024,1,41.24,234.44,4679.81,,4,39,167,210,0.019047619,0.185714286,0.795238095
Teki̇rdag,Cerkezkoy,2024,1,8.63,4.67,76.13,,4,39,167,210,0.019047619,0.185714286,0.795238095
Teki̇rdag,Kapakli,2024,1,534.77,29.18,257.47,,4,39,167,210,0.019047619,0.185714286,0.795238095
Teki̇rdag,Hayrabolu,2024,1,197.45,1515.78,7252.01,,4,39,167,210,0.019047619,0.185714286,0.795238095
Teki̇rdag,Ergene,2024,1,56.64,776.06,2848.36,,4,39,167,210,0.019047619,0.185714286,0.795238095
Teki̇rdag,Saray,2024,1,251.05,1154.54,2081.38,,4,39,167,210,0.019047619,0.185714286,0.795238095
Teki̇rdag,Sarkoy,2024,2,0,0.09,618.41,,0,14,143,157,0,0.089171975,0.910828025
Teki̇rdag,Marmara Eregli̇si̇,2024,2,0,0.98,668.01,,0,14,143,157,0,0.089171975,0.910828025
Teki̇rdag,Malkara,2024,2,0,7.57,4726.7,,0,14,143,157,0,0.089171975,0.910828025
Teki̇rdag,Merkez,2024,2,0,12.14,9390.42,,0,14,143,157,0,0.089171975,0.910828025
Teki̇rdag,Corlu,2024,2,0,2.29,3560.93,,0,14,143,157,0,0.089171975,0.910828025
Teki̇rdag,Muratli,2024,2,0,7.17,7243.43,,0,14,143,157,0,0.089171975,0.910828025
Teki̇rdag,Cerkezkoy,2024,2,0,0.57,113.34,,0,14,143,157,0,0.089171975,0.910828025
Teki̇rdag,Kapakli,2024,2,0,0.7,693.32,,0,14,143,157,0,0.089171975,0.910828025
Teki̇rdag,Hayrabolu,2024,2,0,13.95,11141.44,,0,14,143,157,0,0.089171975,0.910828025
Teki̇rdag,Ergene,2024,2,0,16.73,5016.43,,0,14,143,157,0,0.089171975,0.910828025
Teki̇rdag,Saray,2024,2,0,3.55,3649.28,,0,14,143,157,0,0.089171975,0.910828025
Teki̇rdag,Sarkoy,2024,3,0,4.02,499.55,,0,7,203,210,0,0.033333333,0.966666667
Teki̇rdag,Marmara Eregli̇si̇,2024,3,0,16.94,1235.51,,0,7,203,210,0,0.033333333,0.966666667
Teki̇rdag,Malkara,2024,3,0,170.88,10140.05,,0,7,203,210,0,0.033333333,0.966666667
Teki̇rdag,Merkez,2024,3,0,39.96,9622.49,,0,7,203,210,0,0.033333333,0.966666667
Teki̇rdag,Corlu,2024,3,0,17.59,4188.88,,0,7,203,210,0,0.033333333,0.966666667
Teki̇rdag,Muratli,2024,3,0,12.5,7566.88,,0,7,203,210,0,0.033333333,0.966666667
Teki̇rdag,Cerkezkoy,2024,3,0,0.11,26.67,,0,7,203,210,0,0.033333333,0.966666667
Teki̇rdag,Kapakli,2024,3,0,0.72,349.85,,0,7,203,210,0,0.033333333,0.966666667
Teki̇rdag,Hayrabolu,2024,3,0,118.06,14728.64,,0,7,203,210,0,0.033333333,0.966666667
Teki̇rdag,Ergene,2024,3,0,58.95,4973.4,,0,7,203,210,0,0.033333333,0.966666667
Teki̇rdag,Saray,2024,3,0,10.07,3517.69,,0,7,203,210,0,0.033333333,0.966666667
Edi̇rne,Enez,2023,4,0,19.91,7545.31,6809.92,0,63,320,383,0,0.164490862,0.835509138
Edi̇rne,Havsa,2023,4,0,7.18,22338.5,20302.52,0,63,320,383,0,0.164490862,0.835509138
Edi̇rne,Ipsala,2023,4,0,13.21,16108.24,15770.94,0,63,320,383,0,0.164490862,0.835509138
Edi̇rne,Kesan,2023,4,0,6.61,21331.34,20967.2,0,63,320,383,0,0.164490862,0.835509138
Edi̇rne,Lalapasa,2023,4,0,22.45,12516.19,11424.04,0,63,320,383,0,0.164490862,0.835509138
Edi̇rne,Meri̇c,2023,4,0,17.89,6990.96,6950.64,0,63,320,383,0,0.164490862,0.835509138
Edi̇rne,Merkez,2023,4,0,70.21,28583.21,25406.47,0,63,320,383,0,0.164490862,0.835509138
Edi̇rne,Suloglu,2023,4,0,41.5,9137.47,8205.3,0,63,320,383,0,0.164490862,0.835509138
Edi̇rne,Uzunkopru,2023,4,0,22.64,34529.33,33906.66,0,63,320,383,0,0.164490862,0.835509138
Kirklareli̇,Babaeski̇,2023,4,0,10.24,25362.09,22788.74,0,63,320,383,0,0.164490862,0.835509138
Kirklareli̇,Kofcaz,2023,4,0,30.24,2596.09,4847.21,0,63,320,383,0,0.164490862,0.835509138
Kirklareli̇,Luleburgaz,2023,4,0,3937.02,42002.18,40209.5,0,63,320,383,0,0.164490862,0.835509138
Kirklareli̇,Merkez,2023,4,0,48.77,22675.54,22907.4,0,63,320,383,0,0.164490862,0.835509138
Kirklareli̇,Pehli̇vankoy,2023,4,0,3.88,3310.68,2814.45,0,63,320,383,0,0.164490862,0.835509138
Kirklareli̇,Pinarhi̇sar,2023,4,0,866.87,11473.18,11320.62,0,63,320,383,0,0.164490862,0.835509138
Kirklareli̇,Vi̇ze,2023,4,0,1077.77,11914.44,14215.17,0,63,320,383,0,0.164490862,0.835509138
Teki̇rdag,Cerkezkoy,2023,4,0,6.23,1314.65,1749.58,0,63,320,383,0,0.164490862,0.835509138
Teki̇rdag,Corlu,2023,4,0,319.87,19167.89,18641.19,0,63,320,383,0,0.164490862,0.835509138
Teki̇rdag,Ergene,2023,4,0,892.46,15534.31,17772.54,0,63,320,383,0,0.164490862,0.835509138
Teki̇rdag,Hayrabolu,2023,4,0,26.48,36196.64,36014.4,0,63,320,383,0,0.164490862,0.835509138
Teki̇rdag,Kapakli,2023,4,0,69.3,4186.47,4163.78,0,63,320,383,0,0.164490862,0.835509138
Teki̇rdag,Malkara,2023,4,0,5.74,34213.18,36997.71,0,63,320,383,0,0.164490862,0.835509138
Teki̇rdag,Marmara Eregli̇si̇,2023,4,0,96.54,5074.38,6637.88,0,63,320,383,0,0.164490862,0.835509138
Teki̇rdag,Merkez,2023,4,0,144.27,31652.48,34346.97,0,63,320,383,0,0.164490862,0.835509138
Teki̇rdag,Muratli,2023,4,0,398.85,16825.92,18265.01,0,63,320,383,0,0.164490862,0.835509138
Teki̇rdag,Saray,2023,4,0,813.46,14404.32,19455.14,0,63,320,383,0,0.164490862,0.835509138
Teki̇rdag,Sarkoy,2023,4,0,83.5,2806.29,3738.17,0,63,320,383,0,0.164490862,0.835509138
Edi̇rne,Enez,2023,3,0,77.67,5677.99,6809.92,0,272,91,383,0,0.710182768,0.237597911
Edi̇rne,Havsa,2023,3,0,87.39,19960.09,20302.52,0,272,91,383,0,0.710182768,0.237597911
Edi̇rne,Ipsala,2023,3,0,679.7,12843.13,15770.94,0,272,91,383,0,0.710182768,0.237597911
Edi̇rne,Kesan,2023,3,0,63.85,17879.43,20967.2,0,272,91,383,0,0.710182768,0.237597911
Edi̇rne,Lalapasa,2023,3,0,146.32,9344.28,11424.04,0,272,91,383,0,0.710182768,0.237597911
Edi̇rne,Meri̇c,2023,3,0,381.66,4554.24,6950.64,0,272,91,383,0,0.710182768,0.237597911
Edi̇rne,Merkez,2023,3,0,122.16,27854.75,25406.47,0,272,91,383,0,0.710182768,0.237597911
Edi̇rne,Suloglu,2023,3,0,141.86,6989.75,8205.3,0,272,91,383,0,0.710182768,0.237597911
Edi̇rne,Uzunkopru,2023,3,0,510.7,26576.55,33906.66,0,272,91,383,0,0.710182768,0.237597911
Kirklareli̇,Babaeski̇,2023,3,0,127.93,23171.72,22788.74,0,272,91,383,0,0.710182768,0.237597911
Kirklareli̇,Kofcaz,2023,3,0,60.63,779.84,4847.21,0,272,91,383,0,0.710182768,0.237597911
Kirklareli̇,Luleburgaz,2023,3,0,1783.16,37015.37,40209.5,0,272,91,383,0,0.710182768,0.237597911
Kirklareli̇,Merkez,2023,3,0,567.74,14704.22,22907.4,0,272,91,383,0,0.710182768,0.237597911
Kirklareli̇,Pehli̇vankoy,2023,3,0,36.13,2810.53,2814.45,0,272,91,383,0,0.710182768,0.237597911
Kirklareli̇,Pinarhi̇sar,2023,3,0,918.4,8162.08,11320.62,0,272,91,383,0,0.710182768,0.237597911
Kirklareli̇,Vi̇ze,2023,3,0,520.2,8608.04,14215.17,0,272,91,383,0,0.710182768,0.237597911
Teki̇rdag,Cerkezkoy,2023,3,0,37.34,734,1749.58,0,272,91,383,0,0.710182768,0.237597911
Teki̇rdag,Corlu,2023,3,0,2254.86,13629.97,18641.19,0,272,91,383,0,0.710182768,0.237597911
Teki̇rdag,Ergene,2023,3,0,1603.86,10151.56,17772.54,0,272,91,383,0,0.710182768,0.237597911
Teki̇rdag,Hayrabolu,2023,3,0,270.16,32919.12,36014.4,0,272,91,383,0,0.710182768,0.237597911
Teki̇rdag,Kapakli,2023,3,0,472.43,2397.95,4163.78,0,272,91,383,0,0.710182768,0.237597911
Teki̇rdag,Malkara,2023,3,0,84,29236.87,36997.71,0,272,91,383,0,0.710182768,0.237597911
Teki̇rdag,Marmara Eregli̇si̇,2023,3,0,274.8,5640.54,6637.88,0,272,91,383,0,0.710182768,0.237597911
Teki̇rdag,Merkez,2023,3,0,811.79,27122.73,34346.97,0,272,91,383,0,0.710182768,0.237597911
Teki̇rdag,Muratli,2023,3,0,549.13,13035.07,18265.01,0,272,91,383,0,0.710182768,0.237597911
Teki̇rdag,Saray,2023,3,0,1198.39,10274.68,19455.14,0,272,91,383,0,0.710182768,0.237597911
Teki̇rdag,Sarkoy,2023,3,0,33.33,2866.17,3738.17,0,272,91,383,0,0.710182768,0.237597911
Edi̇rne,Enez,2023,2,9.46,1505.24,2943.8,6809.92,39,283,39,361,0.108033241,0.783933518,0.108033241
Edi̇rne,Havsa,2023,2,2.49,4848.14,13010.46,20302.52,39,283,39,361,0.108033241,0.783933518,0.108033241
Edi̇rne,Ipsala,2023,2,16.85,3854.36,6217.5,15770.94,39,283,39,361,0.108033241,0.783933518,0.108033241
Edi̇rne,Kesan,2023,2,9.4,6029.49,7471.98,20967.2,39,283,39,361,0.108033241,0.783933518,0.108033241
Edi̇rne,Lalapasa,2023,2,4.46,5377.37,3859.92,11424.04,39,283,39,361,0.108033241,0.783933518,0.108033241
Edi̇rne,Meri̇c,2023,2,18.56,1951.4,1351.47,6950.64,39,283,39,361,0.108033241,0.783933518,0.108033241
Edi̇rne,Merkez,2023,2,26.09,10436.64,15197.97,25406.47,39,283,39,361,0.108033241,0.783933518,0.108033241
Edi̇rne,Suloglu,2023,2,2,3711.92,3740.32,8205.3,39,283,39,361,0.108033241,0.783933518,0.108033241
Edi̇rne,Uzunkopru,2023,2,18.83,10675.63,12637.43,33906.66,39,283,39,361,0.108033241,0.783933518,0.108033241
